,path,name,id,size,bounding box
727,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000728.JPEG,"['n07583066', 'n07583066']","[924, 924]","['500', '375']","[[44, 56, 189, 187], [25, 9, 206, 199]]"
728,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000729.JPEG,['n02110063'],[249],"['500', '399']","[[11, 1, 223, 222]]"
729,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000730.JPEG,['n03146219'],[524],"['500', '375']","[[11, 59, 99, 214]]"
730,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000731.JPEG,['n12998815'],[992],"['500', '375']","[[68, 56, 148, 158]]"
731,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000732.JPEG,['n03425413'],[571],"['375', '500']","[[0, 0, 222, 223]]"
732,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000733.JPEG,['n02123394'],[283],"['944', '940']","[[10, 5, 221, 223]]"
733,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000734.JPEG,"['n03594734', 'n03594734', 'n03594734', 'n03594734']","[608, 608, 608, 608]","['471', '500']","[[8, 3, 93, 120], [15, 120, 107, 219], [105, 121, 222, 223], [109, 11, 223, 123]]"
734,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000735.JPEG,['n02006656'],[129],"['500', '500']","[[0, 18, 223, 221]]"
735,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000736.JPEG,"['n02992211', 'n02992211', 'n02992211']","[486, 486, 486]","['500', '357']","[[80, 27, 223, 223], [2, 48, 102, 223], [76, 0, 122, 138]]"
736,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000737.JPEG,['n04442312'],[859],"['500', '333']","[[0, 0, 189, 216]]"
737,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000738.JPEG,['n03032252'],[498],"['500', '376']","[[0, 0, 223, 222]]"
738,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000739.JPEG,['n01608432'],[21],"['500', '500']","[[49, 30, 208, 182]]"
739,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000740.JPEG,['n02927161'],[467],"['1600', '1200']","[[0, 82, 196, 223]]"
740,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000741.JPEG,['n03485794'],[591],"['375', '500']","[[3, 29, 222, 193]]"
741,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000742.JPEG,['n07583066'],[924],"['500', '500']","[[17, 4, 223, 223]]"
742,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000743.JPEG,['n03347037'],[556],"['500', '375']","[[0, 0, 189, 193]]"
743,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000744.JPEG,['n01847000'],[97],"['500', '406']","[[91, 56, 179, 157]]"
744,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000745.JPEG,"['n04557648', 'n04557648', 'n04557648', 'n04557648', 'n04557648', 'n04557648', 'n04557648', 'n04557648']","[898, 898, 898, 898, 898, 898, 898, 898]","['500', '386']","[[54, 157, 66, 197], [33, 160, 47, 195], [74, 159, 86, 194], [44, 160, 55, 195], [64, 157, 76, 197], [166, 134, 184, 157], [139, 74, 157, 98], [184, 95, 201, 116]]"
745,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000746.JPEG,"['n03478589', 'n03478589']","[586, 586]","['1600', '1200']","[[29, 54, 213, 199], [0, 86, 36, 131]]"
746,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000747.JPEG,['n01530575'],[10],"['500', '418']","[[56, 55, 188, 153]]"
747,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000748.JPEG,"['n02098105', 'n02098105']","[202, 202]","['500', '333']","[[56, 49, 147, 185], [172, 0, 223, 34]]"
748,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000749.JPEG,['n01755581'],[67],"['500', '375']","[[0, 0, 223, 223]]"
749,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000750.JPEG,['n03045698'],[501],"['500', '375']","[[75, 157, 124, 223]]"
750,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000751.JPEG,['n02028035'],[141],"['500', '375']","[[97, 85, 129, 145]]"
751,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000752.JPEG,"['n03538406', 'n03538406']","[603, 603]","['500', '375']","[[107, 57, 186, 201], [12, 44, 187, 208]]"
752,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000753.JPEG,['n03956157'],[727],"['500', '375']","[[0, 9, 223, 207]]"
753,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000754.JPEG,"['n01871265', 'n01871265', 'n01871265', 'n01871265']","[101, 101, 101, 101]","['500', '375']","[[0, 4, 122, 215], [184, 71, 223, 158], [174, 86, 197, 127], [101, 85, 123, 151]]"
754,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000755.JPEG,"['n13044778', 'n13044778']","[995, 995]","['500', '375']","[[112, 39, 223, 194], [0, 51, 99, 170]]"
755,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000756.JPEG,"['n02119789', 'n02119789']","[278, 278]","['500', '346']","[[63, 90, 123, 181], [39, 34, 155, 157]]"
756,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000757.JPEG,['n07875152'],[964],"['500', '375']","[[36, 33, 150, 111]]"
757,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000758.JPEG,['n02107908'],[240],"['500', '375']","[[3, 35, 187, 216]]"
758,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000759.JPEG,['n02791124'],[423],"['375', '500']","[[68, 145, 200, 223]]"
759,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000760.JPEG,['n03697007'],[634],"['500', '333']","[[0, 0, 223, 223]]"
760,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000761.JPEG,['n03207743'],[533],"['375', '500']","[[1, 25, 216, 205]]"
761,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000762.JPEG,['n02791270'],[424],"['500', '375']","[[0, 0, 223, 223]]"
762,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000763.JPEG,['n02865351'],[451],"['312', '710']","[[15, 0, 201, 216]]"
763,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000764.JPEG,['n03345487'],[555],"['500', '333']","[[32, 22, 219, 213]]"
764,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000765.JPEG,['n03976467'],[732],"['635', '950']","[[1, 3, 221, 217]]"
765,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000766.JPEG,"['n03124043', 'n03124043']","[514, 514]","['500', '405']","[[98, 18, 207, 178], [14, 34, 131, 204]]"
766,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000767.JPEG,"['n04252225', 'n04252225']","[803, 803]","['495', '350']","[[70, 65, 194, 148], [0, 66, 111, 150]]"
767,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000768.JPEG,['n02165105'],[300],"['500', '426']","[[119, 160, 148, 181]]"
768,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000769.JPEG,['n03314780'],[551],"['210', '200']","[[8, 44, 160, 191]]"
769,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000770.JPEG,['n04040759'],[753],"['500', '375']","[[42, 44, 158, 185]]"
770,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000771.JPEG,['n02730930'],[411],"['1200', '900']","[[1, 0, 223, 211]]"
771,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000772.JPEG,['n02236044'],[315],"['500', '375']","[[24, 41, 168, 180]]"
772,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000773.JPEG,['n07873807'],[963],"['500', '375']","[[18, 27, 211, 203]]"
773,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000774.JPEG,['n02006656'],[129],"['500', '375']","[[110, 88, 146, 139]]"
774,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000775.JPEG,['n02514041'],[389],"['600', '450']","[[11, 114, 213, 184]]"
775,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000776.JPEG,['n03534580'],[601],"['500', '375']","[[98, 109, 116, 146]]"
776,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000777.JPEG,['n03179701'],[526],"['500', '375']","[[0, 89, 223, 223]]"
777,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000778.JPEG,['n04366367'],[839],"['500', '375']","[[0, 0, 223, 223]]"
778,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000779.JPEG,['n02138441'],[299],"['450', '631']","[[26, 0, 201, 145]]"
779,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000780.JPEG,['n03450230'],[578],"['375', '500']","[[60, 29, 146, 223]]"
780,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000781.JPEG,['n01943899'],[112],"['500', '354']","[[10, 14, 162, 181]]"
781,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000782.JPEG,['n07836838'],[960],"['417', '500']","[[13, 23, 199, 213]]"
782,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000783.JPEG,['n03691459'],[632],"['500', '375']","[[26, 56, 216, 172]]"
783,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000784.JPEG,"['n04467665', 'n04467665']","[867, 867]","['500', '357']","[[41, 11, 201, 201], [189, 101, 209, 129]]"
784,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000785.JPEG,['n02115641'],[273],"['384', '500']","[[12, 0, 222, 223]]"
785,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000786.JPEG,['n01742172'],[61],"['500', '377']","[[26, 17, 223, 162]]"
786,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000787.JPEG,"['n02795169', 'n02795169']","[427, 427]","['400', '267']","[[118, 48, 188, 218], [30, 46, 106, 218]]"
787,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000788.JPEG,['n02481823'],[367],"['700', '428']","[[3, 12, 223, 221]]"
788,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000789.JPEG,"['n07583066', 'n07583066', 'n07583066']","[924, 924, 924]","['500', '500']","[[53, 29, 223, 186], [52, 28, 223, 184], [54, 30, 222, 186]]"
789,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000790.JPEG,['n02749479'],[413],"['500', '463']","[[53, 66, 148, 168]]"
790,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000791.JPEG,['n01665541'],[34],"['500', '375']","[[43, 72, 163, 163]]"
791,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000792.JPEG,['n04131690'],[773],"['321', '450']","[[13, 0, 221, 218]]"
792,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000793.JPEG,['n03769881'],[654],"['500', '375']","[[21, 41, 203, 178]]"
793,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000794.JPEG,['n02009229'],[131],"['500', '421']","[[8, 12, 163, 213]]"
794,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000795.JPEG,['n04487081'],[874],"['500', '375']","[[32, 99, 164, 149]]"
795,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000796.JPEG,['n02123159'],[282],"['500', '334']","[[38, 12, 198, 219]]"
796,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000797.JPEG,"['n04542943', 'n04542943']","[891, 891]","['500', '375']","[[100, 13, 223, 180], [13, 19, 115, 182]]"
797,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000798.JPEG,"['n07760859', 'n07760859']","[956, 956]","['800', '450']","[[31, 51, 108, 191], [114, 37, 194, 145]]"
798,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000799.JPEG,"['n02097658', 'n02097658', 'n02097658']","[201, 201, 201]","['500', '500']","[[13, 102, 200, 217], [139, 6, 206, 92], [65, 48, 131, 139]]"
799,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000800.JPEG,['n02113799'],[267],"['500', '479']","[[47, 7, 160, 137]]"
800,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000801.JPEG,['n07932039'],[969],"['500', '375']","[[47, 0, 146, 210]]"
801,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000802.JPEG,['n02097474'],[200],"['500', '421']","[[29, 55, 163, 180]]"
802,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000803.JPEG,['n03793489'],[673],"['500', '375']","[[182, 78, 214, 150]]"
803,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000804.JPEG,"['n02791124', 'n02791124']","[423, 423]","['500', '334']","[[105, 116, 163, 215], [0, 147, 29, 222]]"
804,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000805.JPEG,"['n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713']","[907, 907, 907, 907, 907, 907, 907, 907, 907, 907, 907]","['500', '375']","[[129, 50, 189, 223], [85, 62, 126, 221], [12, 35, 66, 223], [186, 35, 223, 223], [76, 27, 104, 223], [0, 83, 23, 223], [44, 40, 76, 173], [165, 16, 185, 54], [115, 45, 155, 223], [0, 53, 12, 90], [117, 36, 135, 103]]"
805,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000806.JPEG,['n01735189'],[57],"['500', '375']","[[19, 17, 200, 214]]"
806,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000807.JPEG,['n01631663'],[27],"['500', '375']","[[10, 56, 210, 164]]"
807,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000808.JPEG,['n02892767'],[459],"['375', '500']","[[57, 123, 195, 190]]"
808,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000809.JPEG,['n04458633'],[863],"['500', '375']","[[2, 0, 94, 223]]"
809,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000810.JPEG,['n02277742'],[322],"['500', '356']","[[38, 78, 106, 157]]"
810,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000811.JPEG,['n07697537'],[934],"['500', '375']","[[87, 22, 166, 221]]"
811,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000812.JPEG,"['n03781244', 'n03781244']","[663, 663]","['500', '375']","[[0, 50, 154, 194], [1, 22, 223, 200]]"
812,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000813.JPEG,['n02791270'],[424],"['500', '494']","[[0, 0, 223, 221]]"
813,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000814.JPEG,['n03854065'],[687],"['375', '500']","[[30, 23, 189, 190]]"
814,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000815.JPEG,['n04356056'],[837],"['500', '375']","[[76, 0, 170, 223]]"
815,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000816.JPEG,"['n07802026', 'n07802026', 'n07802026', 'n07802026']","[958, 958, 958, 958]","['500', '345']","[[94, 151, 136, 190], [29, 149, 45, 172], [110, 127, 135, 153], [81, 128, 107, 155]]"
816,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000817.JPEG,['n03733131'],[645],"['500', '375']","[[68, 1, 130, 180]]"
817,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000818.JPEG,['n01980166'],[120],"['500', '333']","[[13, 32, 219, 222]]"
818,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000819.JPEG,['n02174001'],[306],"['400', '500']","[[20, 40, 194, 210]]"
819,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000820.JPEG,['n07684084'],[930],"['375', '500']","[[1, 4, 213, 190]]"
820,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000821.JPEG,"['n01981276', 'n01981276', 'n01981276', 'n01981276']","[121, 121, 121, 121]","['500', '500']","[[0, 13, 223, 215], [128, 68, 222, 159], [0, 14, 166, 117], [39, 134, 204, 223]]"
821,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000822.JPEG,"['n03874293', 'n03874293']","[694, 694]","['500', '375']","[[97, 95, 176, 174], [68, 93, 174, 172]]"
822,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000823.JPEG,"['n03146219', 'n03146219', 'n03146219']","[524, 524, 524]","['333', '500']","[[78, 60, 140, 115], [147, 61, 222, 127], [169, 25, 213, 55]]"
823,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000824.JPEG,['n02099267'],[205],"['500', '375']","[[75, 16, 150, 186]]"
824,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000825.JPEG,"['n02018207', 'n02018207']","[137, 137]","['500', '399']","[[47, 32, 151, 128], [118, 113, 183, 188]]"
825,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000826.JPEG,['n04398044'],[849],"['500', '375']","[[18, 22, 215, 205]]"
826,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000827.JPEG,['n03832673'],[681],"['500', '375']","[[42, 16, 189, 207]]"
827,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000828.JPEG,['n02493509'],[380],"['375', '500']","[[60, 31, 138, 221]]"
828,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000829.JPEG,['n03478589'],[586],"['500', '333']","[[13, 41, 211, 209]]"
829,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000830.JPEG,['n06359193'],[916],"['500', '375']","[[33, 7, 188, 205]]"
830,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000831.JPEG,['n02971356'],[478],"['500', '375']","[[0, 0, 223, 211]]"
831,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000832.JPEG,['n02093754'],[182],"['333', '500']","[[62, 21, 139, 208]]"
832,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000833.JPEG,['n04487081'],[874],"['375', '500']","[[8, 2, 219, 206]]"
833,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000834.JPEG,"['n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855']","[715, 715, 715, 715, 715, 715, 715, 715, 715]","['458', '500']","[[178, 114, 207, 139], [75, 47, 99, 66], [81, 9, 105, 30], [139, 8, 161, 25], [200, 4, 220, 22], [29, 9, 52, 27], [165, 6, 185, 21], [122, 43, 145, 59], [174, 40, 200, 53]]"
834,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000835.JPEG,['n03485407'],[590],"['252', '348']","[[3, 26, 222, 191]]"
835,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000836.JPEG,"['n01930112', 'n01930112', 'n01930112', 'n01930112']","[111, 111, 111, 111]","['500', '377']","[[168, 47, 199, 93], [167, 123, 195, 172], [55, 124, 82, 171], [58, 48, 88, 90]]"
836,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000837.JPEG,['n01592084'],[19],"['500', '474']","[[47, 41, 200, 164]]"
837,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000838.JPEG,['n02088238'],[161],"['500', '497']","[[7, 43, 204, 214]]"
838,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000839.JPEG,['n04613696'],[915],"['500', '335']","[[12, 8, 180, 146]]"
839,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000840.JPEG,"['n03967562', 'n03967562']","[730, 730]","['500', '333']","[[16, 14, 221, 223], [70, 16, 220, 221]]"
840,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000841.JPEG,"['n03814639', 'n03814639']","[678, 678]","['500', '355']","[[33, 126, 81, 177], [175, 164, 198, 205]]"
841,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000842.JPEG,['n04311174'],[822],"['348', '500']","[[42, 146, 222, 223]]"
842,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000843.JPEG,"['n04286575', 'n04286575', 'n04286575']","[818, 818, 818]","['500', '375']","[[78, 41, 114, 91], [34, 58, 66, 100], [123, 40, 166, 111]]"
843,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000844.JPEG,['n03884397'],[699],"['150', '103']","[[2, 19, 213, 204]]"
